"subject_uri","subjectBirthDate","r_property","target"
"http://dbpedia.org/resource/Friedrich_Julius_Richelot",1808-11-06,"institution","http://dbpedia.org/resource/University_of_Königsberg"
"http://dbpedia.org/resource/Philip_Kelland",1808-10-17,"institution","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Robert_Stanton_Avery",1808,"institution","http://dbpedia.org/resource/United_States_Coast_Survey"
"http://dbpedia.org/resource/Robert_Stanton_Avery",1808,"institution","http://dbpedia.org/resource/Tidal_Division"
"http://dbpedia.org/resource/Joseph_Liouville",1809-03-24,"almaMater","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Hermann_Grassmann",1809-04-15,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Ernst_Kummer",1810-01-29,"almaMater","http://dbpedia.org/resource/University_of_Halle"
"http://dbpedia.org/resource/Urbain_Le_Verrier",1811-03-11,"almaMater","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Elias_Loomis",1811-08-07,"almaMater","http://dbpedia.org/resource/Yale_College"
"http://dbpedia.org/resource/Évariste_Galois",1811-10-25,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Otto_Hesse",1811-04-22,"almaMater","http://dbpedia.org/resource/Königsberg_University"
"http://dbpedia.org/resource/Adolph_Göpel",1812-09-29,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Robert_Richard_Anstice",1813-04-09,"almaMater","http://dbpedia.org/resource/Christ_Church,_Oxford"
"http://dbpedia.org/resource/Paolo_Gorini",1813-01-18,"almaMater","http://dbpedia.org/resource/University_of_Pavia"
"http://dbpedia.org/resource/Pierre_Alphonse_Laurent",1813-07-18,"almaMater","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Radhanath_Sikdar",1813-10-05,"almaMater","http://dbpedia.org/resource/Presidency_College,_Kolkata"
"http://dbpedia.org/resource/Daniel_da_Silva_(mathematician)",1814-05-16,"almaMater","http://dbpedia.org/resource/Coimbra_University"
"http://dbpedia.org/resource/Daniel_da_Silva_(mathematician)",1814-05-16,"almaMater","http://dbpedia.org/resource/Portugal_Royal_Academy"
"http://dbpedia.org/resource/Eugène_Charles_Catalan",1814-05-30,"almaMater","http://dbpedia.org/resource/Ecole_Polytechnique"
"http://dbpedia.org/resource/Ferdinando_Pio_Rosellini",1814-04-20,"almaMater","http://dbpedia.org/resource/University_of_Pisa"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"almaMater","http://dbpedia.org/resource/St._John's_College,_Cambridge"
"http://dbpedia.org/resource/Matthew_O'Brien_(mathematician)",1814,"almaMater","http://dbpedia.org/resource/Trinity_College,_Dublin"
"http://dbpedia.org/resource/Matthew_O'Brien_(mathematician)",1814,"almaMater","http://dbpedia.org/resource/Caius_College"
"http://dbpedia.org/resource/Daniel_da_Silva_(mathematician)",1814-05-16,"institution","http://dbpedia.org/resource/Portugal's_Navy_School"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"institution","http://dbpedia.org/resource/Royal_Military_Academy,_Woolwich"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"institution","http://dbpedia.org/resource/Johns_Hopkins_University"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"institution","http://dbpedia.org/resource/University_College_London"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"institution","http://dbpedia.org/resource/University_of_Oxford"
"http://dbpedia.org/resource/James_Joseph_Sylvester",1814-09-03,"institution","http://dbpedia.org/resource/University_of_Virginia"
"http://dbpedia.org/resource/Karl_Weierstrass",1815-10-31,"almaMater","http://dbpedia.org/resource/University_of_Bonn"
"http://dbpedia.org/resource/Karl_Weierstrass",1815-10-31,"almaMater","http://dbpedia.org/resource/University_of_Münster"
"http://dbpedia.org/resource/Rudolf_Wolf",1816-07-07,"almaMater","http://dbpedia.org/resource/University_of_Zurich"
"http://dbpedia.org/resource/Carl_Wilhelm_Borchardt",1817-02-22,"almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin"
"http://dbpedia.org/resource/Carl_Wilhelm_Borchardt",1817-02-22,"almaMater","http://dbpedia.org/resource/University_of_Königsberg"
"http://dbpedia.org/resource/Sir_George_Stokes,_1st_Baronet",1819-08-13,"almaMater","http://dbpedia.org/resource/Pembroke_College,_Cambridge"
"http://dbpedia.org/resource/Pierre_Ossian_Bonnet",1819-12-22,"almaMater","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Pierre_Ossian_Bonnet",1819-12-22,"almaMater","http://dbpedia.org/resource/École_Nationale_des_Ponts_et_Chaussées"
"http://dbpedia.org/resource/Édouard_Roche",1820-10-17,"almaMater","http://dbpedia.org/resource/University_of_Montpellier"
"http://dbpedia.org/resource/Isaac_Todhunter",1820-11-23,"almaMater","http://dbpedia.org/resource/University_of_London"
"http://dbpedia.org/resource/Isaac_Todhunter",1820-11-23,"almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge"
"http://dbpedia.org/resource/Isaac_Todhunter",1820-11-23,"almaMater","http://dbpedia.org/resource/University_College,_London"
"http://dbpedia.org/resource/Eduard_Heine",1821-03-16,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Pafnuty_Chebyshev",1821-05-16,"almaMater","http://dbpedia.org/resource/Moscow_University"
"http://dbpedia.org/resource/Arthur_Cayley",1821-08-16,"almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge"
"http://dbpedia.org/resource/Charles_Hermite",1822-12-24,"almaMater","http://dbpedia.org/resource/Sorbonne"
"http://dbpedia.org/resource/Charles_Hermite",1822-12-24,"almaMater","http://dbpedia.org/resource/Collège_Henri_IV"
"http://dbpedia.org/resource/Charles_Hermite",1822-12-24,"almaMater","http://dbpedia.org/resource/Collège_Louis-le-Grand"
"http://dbpedia.org/resource/John_Daniel_Runkle",1822-10-11,"almaMater","http://dbpedia.org/resource/Lawrence_Scientific_School"
"http://dbpedia.org/resource/Jules_Hoüel",1823-04-07,"almaMater","http://dbpedia.org/resource/École_Normale_Supérieure"
"http://dbpedia.org/resource/Enrico_Betti",1823-10-21,"almaMater","http://dbpedia.org/resource/University_of_Pisa"
"http://dbpedia.org/resource/Gotthold_Eisenstein",1823-04-16,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Leopold_Kronecker",1823-12-07,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Oskar_Schlömilch",1823-04-13,"almaMater","http://dbpedia.org/resource/University_of_Jena"
"http://dbpedia.org/resource/August_Davidov",1823-12-15,"almaMater","http://dbpedia.org/resource/Imperial_Moscow_University"
"http://dbpedia.org/resource/Samuel_F._Phillips",1824-02-18,"almaMater","http://dbpedia.org/resource/University_of_North_Carolina_at_Chapel_Hill"
"http://dbpedia.org/resource/Wawrzyniec_Żmurko",1824-07-09,"almaMater","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/Wawrzyniec_Żmurko",1824-07-09,"almaMater","http://dbpedia.org/resource/TU_Wien"
"http://dbpedia.org/resource/Wawrzyniec_Żmurko",1824-07-09,"almaMater","http://dbpedia.org/resource/Lwów_University"
"http://dbpedia.org/resource/Francesco_Brioschi",1824-12-22,"almaMater","http://dbpedia.org/resource/University_of_Pavia"
"http://dbpedia.org/resource/Francesco_Brioschi",1824-12-22,"almaMater","http://dbpedia.org/resource/Collegio_Borromeo"
"http://dbpedia.org/resource/Francesco_Brioschi",1824-12-22,"institution","http://dbpedia.org/resource/University_of_Pavia"
"http://dbpedia.org/resource/Carl_Anton_Bjerknes",1825-10-24,"almaMater","http://dbpedia.org/resource/University_of_Oslo"
"http://dbpedia.org/resource/William_Spottiswoode",1825-01-11,"almaMater","http://dbpedia.org/resource/Eton_College"
"http://dbpedia.org/resource/William_Spottiswoode",1825-01-11,"almaMater","http://dbpedia.org/resource/Harrow_School"
"http://dbpedia.org/resource/William_Spottiswoode",1825-01-11,"almaMater","http://dbpedia.org/resource/Balliol_College"
"http://dbpedia.org/resource/Johann_Jakob_Balmer",1825-05-01,"almaMater","http://dbpedia.org/resource/University_of_Basel"
"http://dbpedia.org/resource/John_James_Walker",1825-10-02,"almaMater","http://dbpedia.org/resource/Trinity_College,_Dublin"
"http://dbpedia.org/resource/Christian_Wiener",1826-12-07,"almaMater","http://dbpedia.org/resource/University_of_Giessen"
"http://dbpedia.org/resource/Giuseppe_Battaglini",1826-01-11,"almaMater","http://dbpedia.org/resource/Diploma"
"http://dbpedia.org/resource/Henry_John_Stephen_Smith",1826-11-02,"almaMater","http://dbpedia.org/resource/Balliol_College,_Oxford"
"http://dbpedia.org/resource/Christian_Wiener",1826-12-07,"institution","http://dbpedia.org/resource/Karlsruhe_Institute_of_Technology"
"http://dbpedia.org/resource/Giuseppe_Battaglini",1826-01-11,"institution","http://dbpedia.org/resource/University_of_Naples"
"http://dbpedia.org/resource/Morris_Birkbeck_Pell",1827-03-31,"almaMater","http://dbpedia.org/resource/Cambridge_University"
"http://dbpedia.org/resource/Lajos_Martin",1827-08-30,"almaMater","http://dbpedia.org/resource/University_of_Pest"
"http://dbpedia.org/resource/Giuseppe_Bruno_(mathematician)",1828-06-21,"almaMater","http://dbpedia.org/resource/University_of_Turin"
"http://dbpedia.org/resource/Karl_Mikhailovich_Peterson",1828-05-25,"almaMater","http://dbpedia.org/resource/University_of_Dorpat"
"http://dbpedia.org/resource/Robert_McNair_Ferguson",1829-07-08,"almaMater","http://dbpedia.org/resource/University_of_Edinburgh"
"http://dbpedia.org/resource/Robert_McNair_Ferguson",1829-07-08,"almaMater","http://dbpedia.org/resource/University_of_Heidelberg"
"http://dbpedia.org/resource/Joseph_Wolstenholme",1829-09-30,"almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge"
"http://dbpedia.org/resource/Elwin_Bruno_Christoffel",1829-11-10,"almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin"
"http://dbpedia.org/resource/Norman_Macleod_Ferrers",1829-08-11,"almaMater","http://dbpedia.org/resource/Gonville_and_Caius_College,_Cambridge"
"http://dbpedia.org/resource/Joseph_Wolstenholme",1829-09-30,"institution","http://dbpedia.org/resource/Royal_Indian_Engineering_College"
"http://dbpedia.org/resource/Elwin_Bruno_Christoffel",1829-11-10,"institution","http://dbpedia.org/resource/University_of_Strasbourg"
"http://dbpedia.org/resource/Hubert_A._Newton",1830-03-19,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/Emanuele_Fergola",1830-10-30,"almaMater","http://dbpedia.org/resource/University_of_Naples"
"http://dbpedia.org/resource/Heinrich_Friedrich_Gretschel",1830-10-21,"almaMater","http://dbpedia.org/resource/Leipzig_University"
"http://dbpedia.org/resource/Heinrich_Friedrich_Gretschel",1830-10-21,"almaMater","http://dbpedia.org/resource/TU_Dresden"
"http://dbpedia.org/resource/Emanuele_Fergola",1830-10-30,"institution","http://dbpedia.org/resource/University_of_Naples_Federico_II"
"http://dbpedia.org/resource/Emanuele_Fergola",1830-10-30,"institution","http://dbpedia.org/resource/Astronomical_Observatory_of_Capodimonte"
"http://dbpedia.org/resource/Richard_Dedekind",1831-10-06,"almaMater","http://dbpedia.org/resource/University_of_Göttingen"
"http://dbpedia.org/resource/Richard_Dedekind",1831-10-06,"almaMater","http://dbpedia.org/resource/TU_Braunschweig"
"http://dbpedia.org/resource/Edward_Routh",1831-01-20,"almaMater","http://dbpedia.org/resource/Peterhouse,_Cambridge"
"http://dbpedia.org/resource/Edward_Routh",1831-01-20,"almaMater","http://dbpedia.org/resource/University_College_London"
"http://dbpedia.org/resource/Georg_Joseph_Sidler",1831-08-31,"almaMater","http://dbpedia.org/resource/University_of_Zurich"
"http://dbpedia.org/resource/Edward_Routh",1831-01-20,"institution","http://dbpedia.org/resource/Peterhouse,_Cambridge"
"http://dbpedia.org/resource/Edward_Routh",1831-01-20,"institution","http://dbpedia.org/resource/University_of_London"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"almaMater","http://dbpedia.org/resource/University_of_Halle-Wittenberg"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"almaMater","http://dbpedia.org/resource/Königsberg_University"
"http://dbpedia.org/resource/Robert_Tucker_(mathematician)",1832-04-26,"almaMater","http://dbpedia.org/resource/St._John's_College,_Cambridge"
"http://dbpedia.org/resource/Rudolf_Lipschitz",1832-05-14,"almaMater","http://dbpedia.org/resource/University_of_Königsberg"
"http://dbpedia.org/resource/Peter_Ludwig_Mejdell_Sylow",1832-12-12,"almaMater","http://dbpedia.org/resource/University_of_Oslo"
"http://dbpedia.org/resource/Wilhelm_Fiedler",1832-04-03,"almaMater","http://dbpedia.org/resource/University_of_Leipzig"
"http://dbpedia.org/resource/Eugène_Rouché",1832-08-18,"almaMater","http://dbpedia.org/resource/École_Polytechnique"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"institution","http://dbpedia.org/resource/University_of_Basel"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"institution","http://dbpedia.org/resource/University_of_Leipzig"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"institution","http://dbpedia.org/resource/University_of_Tübingen"
"http://dbpedia.org/resource/Carl_Neumann",1832-05-07,"institution","http://dbpedia.org/resource/University_of_Halle-Wittenberg"
"http://dbpedia.org/resource/Alfred_Clebsch",1833-01-19,"almaMater","http://dbpedia.org/resource/University_of_Königsberg"
"http://dbpedia.org/resource/Lazarus_Fuchs",1833-05-05,"almaMater","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/Lazarus_Fuchs",1833-05-05,"institution","http://dbpedia.org/resource/University_of_Greifswald"
"http://dbpedia.org/resource/Lazarus_Fuchs",1833-05-05,"institution","http://dbpedia.org/resource/University_of_Göttingen"
"http://dbpedia.org/resource/Lazarus_Fuchs",1833-05-05,"institution","http://dbpedia.org/resource/University_of_Heidelberg"
"http://dbpedia.org/resource/Lazarus_Fuchs",1833-05-05,"institution","http://dbpedia.org/resource/University_of_Berlin"
"http://dbpedia.org/resource/John_Venn",1834-08-04,"almaMater","http://dbpedia.org/resource/Gonville_and_Caius_College,_Cambridge"
"http://dbpedia.org/resource/Erastus_L._De_Forest",1834-06-27,"almaMater","http://dbpedia.org/resource/Yale_University"
"http://dbpedia.org/resource/John_Venn",1834-08-04,"institution","http://dbpedia.org/resource/Gonville_and_Caius_College,_Cambridge"
"http://dbpedia.org/resource/John_Purser_(mathematician)",1835-08-24,"almaMater","http://dbpedia.org/resource/Trinity_College,_Dublin"
"http://dbpedia.org/resource/Simon_Newcomb",1835-03-12,"almaMater","http://dbpedia.org/resource/Harvard_University"
"http://dbpedia.org/resource/Eugenio_Beltrami",1835-11-16,"almaMater","http://dbpedia.org/resource/University_of_Pavia"
"http://dbpedia.org/resource/Eugenio_Beltrami",1835-11-16,"almaMater","http://dbpedia.org/resource/Ghislieri_College"
"http://dbpedia.org/resource/Felice_Casorati_(mathematician)",1835-12-17,"almaMater","http://dbpedia.org/resource/University_of_Pavia"
"http://dbpedia.org/resource/Julius_Weingarten",1836-03-02,"almaMater","http://dbpedia.org/resource/Martin-Luther-Universität_Halle-Wittenberg"
"http://dbpedia.org/resource/Cato_Maximilian_Guldberg",1836-08-11,"almaMater","http://dbpedia.org/resource/University_of_Oslo"
"http://dbpedia.org/resource/John_Howard_Van_Amringe",1836-04-03,"almaMater","http://dbpedia.org/resource/Columbia_University"
"http://dbpedia.org/resource/John_Howard_Van_Amringe",1836-04-03,"almaMater","http://dbpedia.org/resource/Master_of_Arts"
"http://dbpedia.org/resource/Paul_Gordan",1837-04-27,"almaMater","http://dbpedia.org/resource/University_of_Breslau"
"http://dbpedia.org/resource/Leo_Königsberger",1837-10-15,"almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin"
"http://dbpedia.org/resource/Aleksandr_Korkin",1837-03-03,"almaMater","http://dbpedia.org/resource/St_Petersburg_University"
"http://dbpedia.org/resource/Nikolai_Bugaev",1837-09-14,"almaMater","http://dbpedia.org/resource/Imperial_Moscow_University"
"http://dbpedia.org/resource/Paul_Gordan",1837-04-27,"institution","http://dbpedia.org/resource/University_of_Erlangen-Nuremberg"
"http://dbpedia.org/resource/Leo_Königsberger",1837-10-15,"institution","http://dbpedia.org/resource/University_of_Vienna"
"http://dbpedia.org/resource/Leo_Königsberger",1837-10-15,"institution","http://dbpedia.org/resource/University_of_Heidelberg"
"http://dbpedia.org/resource/Nikolai_Bugaev",1837-09-14,"institution","http://dbpedia.org/resource/Imperial_Moscow_University"
"http://dbpedia.org/resource/Camille_Jordan",1838-01-05,"almaMater","http://dbpedia.org/resource/École_polytechnique"
"http://dbpedia.org/resource/George_William_Hill",1838-03-03,"almaMater","http://dbpedia.org/resource/Rutgers_University"
"http://dbpedia.org/resource/Thorvald_N._Thiele",1838-12-24,"almaMater","http://dbpedia.org/resource/University_of_Copenhagen"
"http://dbpedia.org/resource/William_Esson",1838,"almaMater","http://dbpedia.org/resource/St_John's_College,_Oxford"
